Base,Lat,Lon,Nom_du_jour,Jour_de_la_semaine,Heure,DayType,Nom_du_mois,DaySituation
B02512,40.7179,-73.9908,Sunday,0,15,NormalDay,September,Evening
B02512,40.7189,-74.0067,Sunday,0,15,NormalDay,September,Evening
B02512,40.7193,-74.0396,Sunday,0,15,NormalDay,September,Evening
B02512,40.7194,-74.0087,Sunday,0,15,NormalDay,September,Evening
B02512,40.7195,-73.9996,Sunday,0,15,NormalDay,September,Evening
B02512,40.72,-74.0024,Sunday,0,15,NormalDay,September,Evening
B02512,40.7204,-74.0009,Sunday,0,15,NormalDay,September,Evening
B02512,40.7205,-73.9616,Sunday,0,15,NormalDay,September,Evening
B02512,40.7211,-73.987,Sunday,0,15,NormalDay,September,Evening
B02512,40.7213,-73.9878,Sunday,0,15,NormalDay,September,Evening
B02512,40.7217,-73.9874,Sunday,0,15,NormalDay,September,Evening
B02512,40.7223,-74.0637,Sunday,0,15,NormalDay,September,Evening
B02512,40.7224,-73.997,Sunday,0,15,NormalDay,September,Evening
B02512,40.7224,-73.9861,Sunday,0,15,NormalDay,September,Evening
B02512,40.7229,-73.998,Sunday,0,15,NormalDay,September,Evening
B02512,40.7238,-74.0095,Sunday,0,15,NormalDay,September,Evening
B02512,40.7238,-73.9928,Sunday,0,15,NormalDay,September,Evening
B02512,40.7239,-73.9504,Sunday,0,15,NormalDay,September,Evening
B02512,40.724,-74.0096,Sunday,0,15,NormalDay,September,Evening
B02512,40.7245,-73.9923,Sunday,0,15,NormalDay,September,Evening
B02512,40.7253,-73.9969,Sunday,0,15,NormalDay,September,Evening
B02512,40.7254,-73.992,Sunday,0,15,NormalDay,September,Evening
B02512,40.726,-73.9961,Sunday,0,15,NormalDay,September,Evening
B02512,40.7262,-73.9897,Sunday,0,15,NormalDay,September,Evening
B02512,40.7264,-74.0001,Sunday,0,15,NormalDay,September,Evening
B02512,40.7264,-73.9843,Sunday,0,15,NormalDay,September,Evening
B02512,40.727,-74.0038,Sunday,0,15,NormalDay,September,Evening
B02512,40.727,-73.9897,Sunday,0,15,NormalDay,September,Evening
B02512,40.7271,-73.9955,Sunday,0,15,NormalDay,September,Evening
B02512,40.7274,-73.9921,Sunday,0,15,NormalDay,September,Evening
B02512,40.7275,-74.0033,Sunday,0,15,NormalDay,September,Evening
B02512,40.7275,-73.9869,Sunday,0,15,NormalDay,September,Evening
B02512,40.7277,-74.0053,Sunday,0,15,NormalDay,September,Evening
B02512,40.7277,-73.9838,Sunday,0,15,NormalDay,September,Evening
B02512,40.7279,-73.9945,Sunday,0,15,NormalDay,September,Evening
B02512,40.7284,-74.045,Sunday,0,15,NormalDay,September,Evening
B02512,40.7287,-73.9766,Sunday,0,15,NormalDay,September,Evening
B02512,40.731,-74.0013,Sunday,0,15,NormalDay,September,Evening
B02512,40.7315,-73.9889,Sunday,0,15,NormalDay,September,Evening
B02512,40.7318,-73.9743,Sunday,0,15,NormalDay,September,Evening
B02512,40.7322,-73.9946,Sunday,0,15,NormalDay,September,Evening
B02512,40.7323,-74.0635,Sunday,0,15,NormalDay,September,Evening
B02512,40.7331,-73.9927,Sunday,0,15,NormalDay,September,Evening
B02512,40.7333,-73.989,Sunday,0,15,NormalDay,September,Evening
B02512,40.735,-74.0026,Sunday,0,15,NormalDay,September,Evening
B02512,40.735,-74.0019,Sunday,0,15,NormalDay,September,Evening
B02512,40.7351,-73.9973,Sunday,0,15,NormalDay,September,Evening
B02512,40.7351,-73.9936,Sunday,0,15,NormalDay,September,Evening
B02512,40.7353,-74.0033,Sunday,0,15,NormalDay,September,Evening
B02512,40.7354,-73.9841,Sunday,0,15,NormalDay,September,Evening
B02512,40.7358,-74.0034,Sunday,0,15,NormalDay,September,Evening
B02512,40.7362,-74.0051,Sunday,0,15,NormalDay,September,Evening
B02512,40.7362,-73.9978,Sunday,0,15,NormalDay,September,Evening
B02512,40.7362,-73.9938,Sunday,0,15,NormalDay,September,Evening
B02512,40.7367,-73.9973,Sunday,0,15,NormalDay,September,Evening
B02512,40.7369,-73.9888,Sunday,0,15,NormalDay,September,Evening
B02512,40.7371,-74.0005,Sunday,0,15,NormalDay,September,Evening
B02512,40.7373,-73.9966,Sunday,0,15,NormalDay,September,Evening
B02512,40.7378,-73.99,Sunday,0,15,NormalDay,September,Evening
B02512,40.7382,-73.9878,Sunday,0,15,NormalDay,September,Evening
B02512,40.7384,-73.9854,Sunday,0,15,NormalDay,September,Evening
B02512,40.7385,-74.0392,Sunday,0,15,NormalDay,September,Evening
B02512,40.7385,-74.0325,Sunday,0,15,NormalDay,September,Evening
B02512,40.7386,-73.9875,Sunday,0,15,NormalDay,September,Evening
B02512,40.739,-73.9873,Sunday,0,15,NormalDay,September,Evening
B02512,40.7393,-74.008,Sunday,0,15,NormalDay,September,Evening
B02512,40.7393,-73.9874,Sunday,0,15,NormalDay,September,Evening
B02512,40.7393,-73.9223,Sunday,0,15,NormalDay,September,Evening
B02512,40.7411,-74.0082,Sunday,0,15,NormalDay,September,Evening
B02512,40.7413,-73.9928,Sunday,0,15,NormalDay,September,Evening
B02512,40.7414,-73.9982,Sunday,0,15,NormalDay,September,Evening
B02512,40.7417,-74.0013,Sunday,0,15,NormalDay,September,Evening
B02512,40.7419,-74.0011,Sunday,0,15,NormalDay,September,Evening
B02512,40.742,-74.0055,Sunday,0,15,NormalDay,September,Evening
B02512,40.7421,-73.9984,Sunday,0,15,NormalDay,September,Evening
B02512,40.7421,-73.991,Sunday,0,15,NormalDay,September,Evening
B02512,40.7425,-73.9595,Sunday,0,15,NormalDay,September,Evening
B02512,40.7433,-74.0036,Sunday,0,15,NormalDay,September,Evening
B02512,40.7435,-73.9886,Sunday,0,15,NormalDay,September,Evening
B02512,40.7436,-73.9839,Sunday,0,15,NormalDay,September,Evening
B02512,40.7437,-73.9838,Sunday,0,15,NormalDay,September,Evening
B02512,40.744,-73.9717,Sunday,0,15,NormalDay,September,Evening
B02512,40.7443,-73.9813,Sunday,0,15,NormalDay,September,Evening
B02512,40.745,-74.0437,Sunday,0,15,NormalDay,September,Evening
B02512,40.7453,-73.9848,Sunday,0,15,NormalDay,September,Evening
B02512,40.7455,-73.9873,Sunday,0,15,NormalDay,September,Evening
B02512,40.7456,-73.9468,Sunday,0,15,NormalDay,September,Evening
B02512,40.7457,-74.0391,Sunday,0,15,NormalDay,September,Evening
B02512,40.7471,-73.9772,Sunday,0,15,NormalDay,September,Evening
B02512,40.7474,-73.9739,Sunday,0,15,NormalDay,September,Evening
B02512,40.748,-73.9767,Sunday,0,15,NormalDay,September,Evening
B02512,40.748,-73.9568,Sunday,0,15,NormalDay,September,Evening
B02512,40.749,-73.989,Sunday,0,15,NormalDay,September,Evening
B02512,40.7492,-73.9919,Sunday,0,15,NormalDay,September,Evening
B02512,40.7492,-73.9756,Sunday,0,15,NormalDay,September,Evening
B02512,40.7493,-73.9924,Sunday,0,15,NormalDay,September,Evening
B02512,40.7496,-74.0071,Sunday,0,15,NormalDay,September,Evening
B02512,40.75,-73.9834,Sunday,0,15,NormalDay,September,Evening
B02512,40.7506,-74.0356,Sunday,0,15,NormalDay,September,Evening
B02512,40.7506,-73.9944,Sunday,0,15,NormalDay,September,Evening
B02512,40.7509,-73.9942,Sunday,0,15,NormalDay,September,Evening
B02512,40.7513,-73.9937,Sunday,0,15,NormalDay,September,Evening
B02512,40.7513,-73.9804,Sunday,0,15,NormalDay,September,Evening
B02512,40.7521,-73.9947,Sunday,0,15,NormalDay,September,Evening
B02512,40.7524,-74.028,Sunday,0,15,NormalDay,September,Evening
B02512,40.7524,-73.9774,Sunday,0,15,NormalDay,September,Evening
B02512,40.7527,-73.9836,Sunday,0,15,NormalDay,September,Evening
B02512,40.7528,-73.9966,Sunday,0,15,NormalDay,September,Evening
B02512,40.7546,-73.9956,Sunday,0,15,NormalDay,September,Evening
B02512,40.7568,-73.844,Sunday,0,15,NormalDay,September,Evening
B02512,40.7575,-73.9611,Sunday,0,15,NormalDay,September,Evening
B02512,40.7576,-73.967,Sunday,0,15,NormalDay,September,Evening
B02512,40.7577,-73.9919,Sunday,0,15,NormalDay,September,Evening
B02512,40.7582,-73.9766,Sunday,0,15,NormalDay,September,Evening
B02512,40.7583,-73.9902,Sunday,0,15,NormalDay,September,Evening
B02512,40.7585,-73.9607,Sunday,0,15,NormalDay,September,Evening
B02512,40.759,-73.9895,Sunday,0,15,NormalDay,September,Evening
B02512,40.7591,-73.9651,Sunday,0,15,NormalDay,September,Evening
B02512,40.7594,-73.987,Sunday,0,15,NormalDay,September,Evening
B02512,40.7603,-73.9692,Sunday,0,15,NormalDay,September,Evening
B02512,40.7607,-73.9909,Sunday,0,15,NormalDay,September,Evening
B02512,40.7612,-73.9676,Sunday,0,15,NormalDay,September,Evening
B02512,40.7614,-73.9995,Sunday,0,15,NormalDay,September,Evening
B02512,40.7626,-73.9964,Sunday,0,15,NormalDay,September,Evening
B02512,40.7631,-73.99,Sunday,0,15,NormalDay,September,Evening
B02512,40.7632,-73.9743,Sunday,0,15,NormalDay,September,Evening
B02512,40.7632,-73.9738,Sunday,0,15,NormalDay,September,Evening
B02512,40.7633,-73.9967,Sunday,0,15,NormalDay,September,Evening
B02512,40.7634,-73.9753,Sunday,0,15,NormalDay,September,Evening
B02512,40.764,-73.9555,Sunday,0,15,NormalDay,September,Evening
B02512,40.7641,-73.9755,Sunday,0,15,NormalDay,September,Evening
B02512,40.7643,-73.9959,Sunday,0,15,NormalDay,September,Evening
B02512,40.7644,-73.9881,Sunday,0,15,NormalDay,September,Evening
B02512,40.7644,-73.9645,Sunday,0,15,NormalDay,September,Evening
B02512,40.7647,-73.9786,Sunday,0,15,NormalDay,September,Evening
B02512,40.765,-73.9733,Sunday,0,15,NormalDay,September,Evening
B02512,40.7652,-73.9083,Sunday,0,15,NormalDay,September,Evening
B02512,40.7654,-73.9807,Sunday,0,15,NormalDay,September,Evening
B02512,40.7655,-73.9834,Sunday,0,15,NormalDay,September,Evening
B02512,40.7657,-73.9874,Sunday,0,15,NormalDay,September,Evening
B02512,40.7659,-73.9797,Sunday,0,15,NormalDay,September,Evening
B02512,40.7675,-73.8815,Sunday,0,15,NormalDay,September,Evening
B02512,40.7681,-73.8622,Sunday,0,15,NormalDay,September,Evening
B02512,40.7685,-73.8872,Sunday,0,15,NormalDay,September,Evening
B02512,40.769,-73.9882,Sunday,0,15,NormalDay,September,Evening
B02512,40.7691,-73.9923,Sunday,0,15,NormalDay,September,Evening
B02512,40.7692,-73.9691,Sunday,0,15,NormalDay,September,Evening
B02512,40.7692,-73.8761,Sunday,0,15,NormalDay,September,Evening
B02512,40.7694,-73.9653,Sunday,0,15,NormalDay,September,Evening
B02512,40.7704,-73.8752,Sunday,0,15,NormalDay,September,Evening
B02512,40.7705,-73.9502,Sunday,0,15,NormalDay,September,Evening
B02512,40.7706,-73.8654,Sunday,0,15,NormalDay,September,Evening
B02512,40.7709,-73.9636,Sunday,0,15,NormalDay,September,Evening
B02512,40.7709,-73.8667,Sunday,0,15,NormalDay,September,Evening
B02512,40.7716,-73.9668,Sunday,0,15,NormalDay,September,Evening
B02512,40.7721,-73.9828,Sunday,0,15,NormalDay,September,Evening
B02512,40.7723,-73.9531,Sunday,0,15,NormalDay,September,Evening
B02512,40.7724,-73.9606,Sunday,0,15,NormalDay,September,Evening
B02512,40.7729,-73.9539,Sunday,0,15,NormalDay,September,Evening
B02512,40.7732,-73.9622,Sunday,0,15,NormalDay,September,Evening
B02512,40.7732,-73.8856,Sunday,0,15,NormalDay,September,Evening
B02512,40.7736,-73.8717,Sunday,0,15,NormalDay,September,Evening
B02512,40.7738,-73.8724,Sunday,0,15,NormalDay,September,Evening
B02512,40.7739,-73.8724,Sunday,0,15,NormalDay,September,Evening
B02512,40.7739,-73.8711,Sunday,0,15,NormalDay,September,Evening
B02512,40.7742,-73.871,Sunday,0,15,NormalDay,September,Evening
B02512,40.7745,-73.9637,Sunday,0,15,NormalDay,September,Evening
B02512,40.7745,-73.9543,Sunday,0,15,NormalDay,September,Evening
B02512,40.7746,-73.9912,Sunday,0,15,NormalDay,September,Evening
B02512,40.7747,-73.954,Sunday,0,15,NormalDay,September,Evening
B02512,40.775,-73.9824,Sunday,0,15,NormalDay,September,Evening
B02512,40.7755,-73.9803,Sunday,0,15,NormalDay,September,Evening
B02512,40.776,-73.9799,Sunday,0,15,NormalDay,September,Evening
B02512,40.777,-73.9633,Sunday,0,15,NormalDay,September,Evening
B02512,40.778,-73.9822,Sunday,0,15,NormalDay,September,Evening
B02512,40.7789,-73.98,Sunday,0,15,NormalDay,September,Evening
B02512,40.7793,-73.9577,Sunday,0,15,NormalDay,September,Evening
B02512,40.782,-73.9792,Sunday,0,15,NormalDay,September,Evening
B02512,40.7825,-73.9847,Sunday,0,15,NormalDay,September,Evening
B02512,40.7841,-73.9777,Sunday,0,15,NormalDay,September,Evening
B02512,40.7862,-73.9774,Sunday,0,15,NormalDay,September,Evening
B02512,40.7864,-73.976,Sunday,0,15,NormalDay,September,Evening
B02512,40.7885,-74.0445,Sunday,0,15,NormalDay,September,Evening
B02512,40.7913,-73.965,Sunday,0,15,NormalDay,September,Evening
B02512,40.7932,-73.9742,Sunday,0,15,NormalDay,September,Evening
B02512,40.7946,-73.9663,Sunday,0,15,NormalDay,September,Evening
B02512,40.7994,-73.9722,Sunday,0,15,NormalDay,September,Evening
B02512,40.7994,-73.9452,Sunday,0,15,NormalDay,September,Evening
B02512,40.8096,-74.0742,Sunday,0,15,NormalDay,September,Evening
B02512,40.8104,-74.0728,Sunday,0,15,NormalDay,September,Evening
B02512,40.8123,-74.0685,Sunday,0,15,NormalDay,September,Evening
B02512,40.8126,-73.9433,Sunday,0,15,NormalDay,September,Evening
B02512,40.8145,-73.9459,Sunday,0,15,NormalDay,September,Evening
B02512,40.8149,-74.0725,Sunday,0,15,NormalDay,September,Evening
B02512,40.818,-74.0792,Sunday,0,15,NormalDay,September,Evening
B02512,40.8262,-73.9528,Sunday,0,15,NormalDay,September,Evening
B02512,40.8279,-73.8987,Sunday,0,15,NormalDay,September,Evening
B02512,40.832,-73.944,Sunday,0,15,NormalDay,September,Evening
B02512,40.8347,-73.9473,Sunday,0,15,NormalDay,September,Evening
B02512,40.8373,-74.2645,Sunday,0,15,NormalDay,September,Evening
B02512,40.8553,-73.8775,Sunday,0,15,NormalDay,September,Evening
B02512,40.9112,-73.7854,Sunday,0,15,NormalDay,September,Evening
B02512,40.9998,-73.7652,Sunday,0,15,NormalDay,September,Evening
B02512,40.6415,-73.789,Monday,1,15,NormalDay,September,Evening
B02512,40.6442,-73.7823,Monday,1,15,NormalDay,September,Evening
B02512,40.6445,-73.7815,Monday,1,15,NormalDay,September,Evening
B02512,40.6447,-73.7825,Monday,1,15,NormalDay,September,Evening
B02512,40.6447,-73.782,Monday,1,15,NormalDay,September,Evening
B02512,40.6447,-73.7818,Monday,1,15,NormalDay,September,Evening
B02512,40.6448,-73.7824,Monday,1,15,NormalDay,September,Evening
B02512,40.6449,-73.7824,Monday,1,15,NormalDay,September,Evening
B02512,40.6457,-73.7767,Monday,1,15,NormalDay,September,Evening
B02512,40.6457,-73.7766,Monday,1,15,NormalDay,September,Evening
B02512,40.6461,-73.7769,Monday,1,15,NormalDay,September,Evening
B02512,40.6463,-73.7894,Monday,1,15,NormalDay,September,Evening
B02512,40.6464,-73.7902,Monday,1,15,NormalDay,September,Evening
B02512,40.6466,-73.7908,Monday,1,15,NormalDay,September,Evening
B02512,40.6467,-73.7894,Monday,1,15,NormalDay,September,Evening
B02512,40.6765,-73.9429,Monday,1,15,NormalDay,September,Evening
B02512,40.6816,-73.9448,Monday,1,15,NormalDay,September,Evening
B02512,40.6844,-73.9775,Monday,1,15,NormalDay,September,Evening
B02512,40.6845,-73.9911,Monday,1,15,NormalDay,September,Evening
B02512,40.6854,-73.9749,Monday,1,15,NormalDay,September,Evening
B02512,40.6877,-74.1814,Monday,1,15,NormalDay,September,Evening
B02512,40.6879,-74.1826,Monday,1,15,NormalDay,September,Evening
B02512,40.6879,-74.1813,Monday,1,15,NormalDay,September,Evening
B02512,40.6946,-73.9825,Monday,1,15,NormalDay,September,Evening
B02512,40.695,-74.1773,Monday,1,15,NormalDay,September,Evening
B02512,40.6961,-73.9914,Monday,1,15,NormalDay,September,Evening
B02512,40.7007,-73.9896,Monday,1,15,NormalDay,September,Evening
B02512,40.7023,-73.9842,Monday,1,15,NormalDay,September,Evening
B02512,40.7025,-73.9931,Monday,1,15,NormalDay,September,Evening
B02512,40.7025,-73.8152,Monday,1,15,NormalDay,September,Evening
B02512,40.7026,-73.9939,Monday,1,15,NormalDay,September,Evening
B02512,40.703,-73.9948,Monday,1,15,NormalDay,September,Evening
B02512,40.7044,-74.0097,Monday,1,15,NormalDay,September,Evening
B02512,40.705,-74.0071,Monday,1,15,NormalDay,September,Evening
B02512,40.7052,-74.0154,Monday,1,15,NormalDay,September,Evening
B02512,40.7101,-74.0098,Monday,1,15,NormalDay,September,Evening
B02512,40.7102,-74.0098,Monday,1,15,NormalDay,September,Evening
B02512,40.7121,-74.0079,Monday,1,15,NormalDay,September,Evening
B02512,40.7146,-74.0061,Monday,1,15,NormalDay,September,Evening
B02512,40.7149,-74.0098,Monday,1,15,NormalDay,September,Evening
B02512,40.715,-74.0499,Monday,1,15,NormalDay,September,Evening
B02512,40.7153,-74.0139,Monday,1,15,NormalDay,September,Evening
B02512,40.7158,-74.0089,Monday,1,15,NormalDay,September,Evening
B02512,40.7161,-74.0122,Monday,1,15,NormalDay,September,Evening
B02512,40.7164,-74.0109,Monday,1,15,NormalDay,September,Evening
B02512,40.7182,-74.0008,Monday,1,15,NormalDay,September,Evening
B02512,40.7183,-74.0073,Monday,1,15,NormalDay,September,Evening
B02512,40.7183,-73.9941,Monday,1,15,NormalDay,September,Evening
B02512,40.7184,-74.0105,Monday,1,15,NormalDay,September,Evening
B02512,40.7189,-74.0109,Monday,1,15,NormalDay,September,Evening
B02512,40.7189,-73.9567,Monday,1,15,NormalDay,September,Evening
B02512,40.719,-73.9426,Monday,1,15,NormalDay,September,Evening
B02512,40.7201,-73.9951,Monday,1,15,NormalDay,September,Evening
B02512,40.7202,-73.9991,Monday,1,15,NormalDay,September,Evening
B02512,40.7208,-74.0103,Monday,1,15,NormalDay,September,Evening
B02512,40.7208,-74.0001,Monday,1,15,NormalDay,September,Evening
B02512,40.7209,-74.0016,Monday,1,15,NormalDay,September,Evening
B02512,40.7213,-73.9877,Monday,1,15,NormalDay,September,Evening
B02512,40.7217,-74.0113,Monday,1,15,NormalDay,September,Evening
B02512,40.722,-74.0042,Monday,1,15,NormalDay,September,Evening
B02512,40.722,-73.9996,Monday,1,15,NormalDay,September,Evening
B02512,40.7225,-74.0081,Monday,1,15,NormalDay,September,Evening
B02512,40.7227,-74.0019,Monday,1,15,NormalDay,September,Evening
B02512,40.7231,-74.0026,Monday,1,15,NormalDay,September,Evening
B02512,40.7232,-74.0361,Monday,1,15,NormalDay,September,Evening
B02512,40.7232,-74.0051,Monday,1,15,NormalDay,September,Evening
B02512,40.7237,-74.0004,Monday,1,15,NormalDay,September,Evening
B02512,40.7239,-73.9963,Monday,1,15,NormalDay,September,Evening
B02512,40.7243,-73.9975,Monday,1,15,NormalDay,September,Evening
B02512,40.7247,-73.9985,Monday,1,15,NormalDay,September,Evening
B02512,40.7248,-74.0078,Monday,1,15,NormalDay,September,Evening
B02512,40.7252,-73.9979,Monday,1,15,NormalDay,September,Evening
B02512,40.7256,-73.9478,Monday,1,15,NormalDay,September,Evening
B02512,40.7267,-73.9995,Monday,1,15,NormalDay,September,Evening
B02512,40.7268,-74.0049,Monday,1,15,NormalDay,September,Evening
B02512,40.7275,-73.9934,Monday,1,15,NormalDay,September,Evening
B02512,40.7282,-74.0568,Monday,1,15,NormalDay,September,Evening
B02512,40.7293,-74.0023,Monday,1,15,NormalDay,September,Evening
B02512,40.7297,-73.9914,Monday,1,15,NormalDay,September,Evening
B02512,40.7299,-74.0083,Monday,1,15,NormalDay,September,Evening
B02512,40.73,-73.9866,Monday,1,15,NormalDay,September,Evening
B02512,40.73,-73.9854,Monday,1,15,NormalDay,September,Evening
B02512,40.7303,-73.9983,Monday,1,15,NormalDay,September,Evening
B02512,40.7307,-73.9829,Monday,1,15,NormalDay,September,Evening
B02512,40.731,-73.9913,Monday,1,15,NormalDay,September,Evening
B02512,40.7314,-74.2757,Monday,1,15,NormalDay,September,Evening
B02512,40.7325,-73.9968,Monday,1,15,NormalDay,September,Evening
B02512,40.7326,-74.0064,Monday,1,15,NormalDay,September,Evening
B02512,40.7327,-74.0049,Monday,1,15,NormalDay,September,Evening
B02512,40.7328,-73.9919,Monday,1,15,NormalDay,September,Evening
B02512,40.7329,-73.9959,Monday,1,15,NormalDay,September,Evening
B02512,40.7334,-74.0085,Monday,1,15,NormalDay,September,Evening
B02512,40.7338,-74.0058,Monday,1,15,NormalDay,September,Evening
B02512,40.7346,-73.9944,Monday,1,15,NormalDay,September,Evening
B02512,40.7346,-73.9923,Monday,1,15,NormalDay,September,Evening
B02512,40.7354,-73.983,Monday,1,15,NormalDay,September,Evening
B02512,40.7355,-73.9866,Monday,1,15,NormalDay,September,Evening
B02512,40.736,-74.0051,Monday,1,15,NormalDay,September,Evening
B02512,40.7362,-73.9934,Monday,1,15,NormalDay,September,Evening
B02512,40.7364,-73.9891,Monday,1,15,NormalDay,September,Evening
B02512,40.7366,-74.0013,Monday,1,15,NormalDay,September,Evening
B02512,40.7366,-73.9552,Monday,1,15,NormalDay,September,Evening
B02512,40.7367,-73.9727,Monday,1,15,NormalDay,September,Evening
B02512,40.7369,-74.0078,Monday,1,15,NormalDay,September,Evening
B02512,40.7376,-74.0056,Monday,1,15,NormalDay,September,Evening
B02512,40.7376,-74.0047,Monday,1,15,NormalDay,September,Evening
B02512,40.7377,-73.9883,Monday,1,15,NormalDay,September,Evening
B02512,40.738,-74.1843,Monday,1,15,NormalDay,September,Evening
B02512,40.738,-73.9919,Monday,1,15,NormalDay,September,Evening
B02512,40.7385,-73.9856,Monday,1,15,NormalDay,September,Evening
B02512,40.7386,-73.9876,Monday,1,15,NormalDay,September,Evening
B02512,40.7389,-73.9927,Monday,1,15,NormalDay,September,Evening
B02512,40.7394,-74.0058,Monday,1,15,NormalDay,September,Evening
B02512,40.7394,-74.0025,Monday,1,15,NormalDay,September,Evening
B02512,40.7397,-73.989,Monday,1,15,NormalDay,September,Evening
B02512,40.7401,-73.9972,Monday,1,15,NormalDay,September,Evening
B02512,40.7401,-73.9947,Monday,1,15,NormalDay,September,Evening
B02512,40.7401,-73.9822,Monday,1,15,NormalDay,September,Evening
B02512,40.7404,-74.0057,Monday,1,15,NormalDay,September,Evening
B02512,40.7404,-74.0055,Monday,1,15,NormalDay,September,Evening
B02512,40.7404,-73.9839,Monday,1,15,NormalDay,September,Evening
B02512,40.7408,-74.0019,Monday,1,15,NormalDay,September,Evening
B02512,40.7409,-73.9823,Monday,1,15,NormalDay,September,Evening
B02512,40.7412,-74.0071,Monday,1,15,NormalDay,September,Evening
B02512,40.7412,-73.9856,Monday,1,15,NormalDay,September,Evening
B02512,40.7413,-73.9984,Monday,1,15,NormalDay,September,Evening
B02512,40.7417,-74.0037,Monday,1,15,NormalDay,September,Evening
B02512,40.7417,-73.9974,Monday,1,15,NormalDay,September,Evening
B02512,40.7417,-73.975,Monday,1,15,NormalDay,September,Evening
B02512,40.7418,-74.0045,Monday,1,15,NormalDay,September,Evening
B02512,40.7419,-74.0077,Monday,1,15,NormalDay,September,Evening
B02512,40.7422,-73.9851,Monday,1,15,NormalDay,September,Evening
B02512,40.7424,-73.9857,Monday,1,15,NormalDay,September,Evening
B02512,40.7427,-73.9876,Monday,1,15,NormalDay,September,Evening
B02512,40.7428,-73.9866,Monday,1,15,NormalDay,September,Evening
B02512,40.7431,-74.0068,Monday,1,15,NormalDay,September,Evening
B02512,40.7434,-73.9746,Monday,1,15,NormalDay,September,Evening
B02512,40.7437,-74.0064,Monday,1,15,NormalDay,September,Evening
B02512,40.7439,-73.9925,Monday,1,15,NormalDay,September,Evening
B02512,40.7439,-73.9919,Monday,1,15,NormalDay,September,Evening
B02512,40.7441,-74.0034,Monday,1,15,NormalDay,September,Evening
B02512,40.7442,-73.9857,Monday,1,15,NormalDay,September,Evening
B02512,40.7442,-73.9856,Monday,1,15,NormalDay,September,Evening
B02512,40.7443,-73.9999,Monday,1,15,NormalDay,September,Evening
B02512,40.7448,-73.9974,Monday,1,15,NormalDay,September,Evening
B02512,40.7448,-73.9948,Monday,1,15,NormalDay,September,Evening
B02512,40.7448,-73.9872,Monday,1,15,NormalDay,September,Evening
B02512,40.7449,-73.8433,Monday,1,15,NormalDay,September,Evening
B02512,40.7452,-73.9941,Monday,1,15,NormalDay,September,Evening
B02512,40.7455,-73.9934,Monday,1,15,NormalDay,September,Evening
B02512,40.746,-73.9824,Monday,1,15,NormalDay,September,Evening
B02512,40.748,-73.9854,Monday,1,15,NormalDay,September,Evening
B02512,40.7481,-73.9747,Monday,1,15,NormalDay,September,Evening
B02512,40.7482,-73.9926,Monday,1,15,NormalDay,September,Evening
B02512,40.7484,-73.9731,Monday,1,15,NormalDay,September,Evening
B02512,40.7489,-73.9757,Monday,1,15,NormalDay,September,Evening
B02512,40.7496,-74.0029,Monday,1,15,NormalDay,September,Evening
B02512,40.7496,-73.9722,Monday,1,15,NormalDay,September,Evening
B02512,40.7496,-73.8843,Monday,1,15,NormalDay,September,Evening
B02512,40.7501,-73.9948,Monday,1,15,NormalDay,September,Evening
B02512,40.7501,-73.9734,Monday,1,15,NormalDay,September,Evening
B02512,40.7504,-73.9867,Monday,1,15,NormalDay,September,Evening
B02512,40.7504,-73.9766,Monday,1,15,NormalDay,September,Evening
B02512,40.7507,-73.9801,Monday,1,15,NormalDay,September,Evening
B02512,40.7511,-74.0045,Monday,1,15,NormalDay,September,Evening
B02512,40.7513,-74.0066,Monday,1,15,NormalDay,September,Evening
B02512,40.7514,-74.0068,Monday,1,15,NormalDay,September,Evening
B02512,40.7515,-73.9939,Monday,1,15,NormalDay,September,Evening
B02512,40.7517,-73.7087,Monday,1,15,NormalDay,September,Evening
B02512,40.7518,-73.9924,Monday,1,15,NormalDay,September,Evening
B02512,40.7519,-73.974,Monday,1,15,NormalDay,September,Evening
B02512,40.7524,-73.9294,Monday,1,15,NormalDay,September,Evening
B02512,40.7527,-73.9952,Monday,1,15,NormalDay,September,Evening
B02512,40.7529,-73.9749,Monday,1,15,NormalDay,September,Evening
B02512,40.7532,-73.9874,Monday,1,15,NormalDay,September,Evening
B02512,40.7534,-73.9886,Monday,1,15,NormalDay,September,Evening
B02512,40.7536,-73.9858,Monday,1,15,NormalDay,September,Evening
B02512,40.7536,-73.9751,Monday,1,15,NormalDay,September,Evening
B02512,40.7543,-73.9909,Monday,1,15,NormalDay,September,Evening
B02512,40.7548,-73.9892,Monday,1,15,NormalDay,September,Evening
B02512,40.7549,-73.9841,Monday,1,15,NormalDay,September,Evening
B02512,40.7553,-73.9751,Monday,1,15,NormalDay,September,Evening
B02512,40.7554,-73.9798,Monday,1,15,NormalDay,September,Evening
B02512,40.7557,-73.9647,Monday,1,15,NormalDay,September,Evening
B02512,40.7559,-73.9783,Monday,1,15,NormalDay,September,Evening
B02512,40.7559,-73.9748,Monday,1,15,NormalDay,September,Evening
B02512,40.7561,-73.9942,Monday,1,15,NormalDay,September,Evening
B02512,40.7562,-73.9788,Monday,1,15,NormalDay,September,Evening
B02512,40.7564,-74.0016,Monday,1,15,NormalDay,September,Evening
B02512,40.7564,-73.9838,Monday,1,15,NormalDay,September,Evening
B02512,40.7564,-73.982,Monday,1,15,NormalDay,September,Evening
